"id","workflow","event","branch","sha","status","conclusion","attempt","created_at","url"
"34069483585","CI / Deploy","pull_request","feat/landing-fixed-vendors","62d1102e3a1cdc8df0b1f5445ef2df181a9c3857","completed","success","1","2026-09-07T00:20:03Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34069483585"
"34069373360",".github/workflows/public-data.yml","push","feat/landing-fixed-vendors","62d1102e3a1cdc8df0b1f5445ef2df181a9c3857","completed","failure","1","2026-09-07T00:18:02Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34069373360"
"34068901804","CI / Deploy","push","main","0fac3b8603196740cba6a2093fa241eba2895495","completed","success","1","2026-09-07T00:09:31Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34068901804"
"34068901071",".github/workflows/public-data.yml","push","main","0fac3b8603196740cba6a2093fa241eba2895495","completed","failure","1","2026-09-07T00:09:31Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34068901071"
"34068891855","CI / Deploy","pull_request","fix/canonical-pick-mark","ec0fa7e9e5552044e9359b3c0e5c5db4559b5ec5","completed","success","1","2026-09-07T00:09:21Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34068891855"
"34068868041",".github/workflows/public-data.yml","push","fix/canonical-pick-mark","ec0fa7e9e5552044e9359b3c0e5c5db4559b5ec5","completed","failure","1","2026-09-07T00:08:56Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34068868041"
"34067550381","CI / Deploy","pull_request","fix/web-autofill-input","68b679915a45659eb65cef82911d7a48e2e5a773","completed","success","1","2026-09-06T23:40:30Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34067550381"
"34067533366",".github/workflows/public-data.yml","push","fix/web-autofill-input","68b679915a45659eb65cef82911d7a48e2e5a773","completed","failure","1","2026-09-06T23:40:09Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34067533366"
"34066403826","CI / Deploy","push","main","885e23390599577ae1af5894f494bfb87f2430ef","completed","success","1","2026-09-06T23:16:07Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34066403826"
"34066403134",".github/workflows/public-data.yml","push","main","885e23390599577ae1af5894f494bfb87f2430ef","completed","failure","1","2026-09-06T23:16:07Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34066403134"
"34065689201","CI / Deploy","pull_request","fix/render-blueprint-sync-nonblocking","5635a17456375849f1e2e15b09ac327b7d248032","completed","success","1","2026-09-06T23:01:40Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34065689201"
"34065658287",".github/workflows/public-data.yml","push","fix/render-blueprint-sync-nonblocking","5635a17456375849f1e2e15b09ac327b7d248032","completed","failure","1","2026-09-06T23:01:02Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34065658287"
"34065535341","CI / Deploy","push","main","007eded7d3f43bfa834b4795fcd0de91423e8937","completed","failure","1","2026-09-06T22:58:29Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34065535341"
"34065534784",".github/workflows/public-data.yml","push","main","007eded7d3f43bfa834b4795fcd0de91423e8937","completed","failure","1","2026-09-06T22:58:28Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34065534784"
"34064933101","CI / Deploy","pull_request","feat/email-login","35208b056f0a2f17545c26494f6bb06fd0f8546b","completed","success","1","2026-09-06T22:45:18Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34064933101"
"34064930841",".github/workflows/public-data.yml","push","feat/email-login","35208b056f0a2f17545c26494f6bb06fd0f8546b","completed","failure","1","2026-09-06T22:45:16Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34064930841"
"34041529646","CI / Deploy","pull_request","feat/email-login","255ed73454ae1afa06cc3ae51b4a70b59fdfc959","completed","failure","1","2026-09-06T15:11:36Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34041529646"
"34041527005",".github/workflows/public-data.yml","push","feat/email-login","255ed73454ae1afa06cc3ae51b4a70b59fdfc959","completed","failure","1","2026-09-06T15:11:33Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34041527005"
"34041028227","CI / Deploy","push","main","a381d6333c9ef89d01c26cc0a296ea5b9e1b4de7","completed","failure","1","2026-09-06T15:02:10Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34041028227"
"34041027557",".github/workflows/public-data.yml","push","main","a381d6333c9ef89d01c26cc0a296ea5b9e1b4de7","completed","failure","1","2026-09-06T15:02:09Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34041027557"
"34041014078",".github/workflows/public-data.yml","push","feat/email-login","4b0e29f0c35776c2c3e7a481635d4e3452386bcf","completed","failure","1","2026-09-06T15:01:55Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34041014078"
"34040732874",".github/workflows/public-data.yml","push","feat/email-login","4f6df01d95e63c27a617737f4401d053ca61fee7","completed","failure","1","2026-09-06T14:56:34Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34040732874"
"34037474878","CI / Deploy","pull_request","fix/kakao-authorization-code-flow","5244ead66e2aa71cd869bb6d4bcf8196e95beb95","completed","success","1","2026-09-06T13:53:36Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34037474878"
"34037472497",".github/workflows/public-data.yml","push","fix/kakao-authorization-code-flow","5244ead66e2aa71cd869bb6d4bcf8196e95beb95","completed","failure","1","2026-09-06T13:53:33Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34037472497"
"34037239438","CI / Deploy","pull_request","fix/kakao-authorization-code-flow","fdc9466b8564ab418f28b2345b6a5444ebf30e99","completed","success","1","2026-09-06T13:49:00Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34037239438"
"34037235403",".github/workflows/public-data.yml","push","fix/kakao-authorization-code-flow","fdc9466b8564ab418f28b2345b6a5444ebf30e99","completed","failure","1","2026-09-06T13:48:55Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34037235403"
"34037001015","CI / Deploy","pull_request","fix/kakao-authorization-code-flow","a79d9d292d3be76fe4e340fa7062de0f29b38db0","completed","success","1","2026-09-06T13:44:21Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34037001015"
"34036980840",".github/workflows/public-data.yml","push","fix/kakao-authorization-code-flow","a79d9d292d3be76fe4e340fa7062de0f29b38db0","completed","failure","1","2026-09-06T13:43:55Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34036980840"
"34036260159","CI / Deploy","push","main","c216e475b2be9e6e77da95fb2794a9f6af324540","completed","failure","1","2026-09-06T13:29:46Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34036260159"
"34036259549",".github/workflows/public-data.yml","push","main","c216e475b2be9e6e77da95fb2794a9f6af324540","completed","failure","1","2026-09-06T13:29:45Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34036259549"
"34035598849","CI / Deploy","pull_request","fix/oauth-web-redirect","f3ef9d76d13a74fea6af1eff998c6e9ade37ac74","completed","success","1","2026-09-06T13:16:34Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34035598849"
"34035597185",".github/workflows/public-data.yml","push","fix/oauth-web-redirect","f3ef9d76d13a74fea6af1eff998c6e9ade37ac74","completed","failure","1","2026-09-06T13:16:32Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34035597185"
"34034629866","CI / Deploy","pull_request","fix/oauth-web-redirect","b34149ab360d98e744db1dd4f25abec163a072ba","completed","success","1","2026-09-06T12:57:23Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34034629866"
"34034627988",".github/workflows/public-data.yml","push","fix/oauth-web-redirect","b34149ab360d98e744db1dd4f25abec163a072ba","completed","failure","1","2026-09-06T12:57:21Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34034627988"
"34034349839","CI / Deploy","pull_request","fix/oauth-web-redirect","5c51d84a2a004c32c6d7ac2798fec01d31265c22","completed","success","1","2026-09-06T12:51:33Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34034349839"
"34034330832",".github/workflows/public-data.yml","push","fix/oauth-web-redirect","5c51d84a2a004c32c6d7ac2798fec01d31265c22","completed","failure","1","2026-09-06T12:51:10Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34034330832"
"34028516520","Wedding public data","workflow_dispatch","fix/public-data-workflow-secrets-if","00988235dce84c75b13f89ee111a77036aa09ba2","completed","failure","1","2026-09-06T10:50:11Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34028516520"
"34028409165","Wedding public data","workflow_dispatch","fix/public-data-workflow-secrets-if","00988235dce84c75b13f89ee111a77036aa09ba2","completed","failure","1","2026-09-06T10:47:50Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34028409165"
"34028406815","CI / Deploy","pull_request","fix/public-data-workflow-secrets-if","00988235dce84c75b13f89ee111a77036aa09ba2","completed","success","1","2026-09-06T10:47:47Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34028406815"
"34028207627","Wedding public data","workflow_dispatch","fix/public-data-workflow-secrets-if","2807abeca2b454ffc2d0be308de3a3c65365acce","completed","failure","1","2026-09-06T10:43:25Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34028207627"
"34028204310","CI / Deploy","pull_request","fix/public-data-workflow-secrets-if","2807abeca2b454ffc2d0be308de3a3c65365acce","completed","success","1","2026-09-06T10:43:21Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34028204310"
"34028068618","Wedding public data","workflow_dispatch","fix/public-data-workflow-secrets-if","ac5f5c4b9afd93e79d3d709c50e029aaf92fadba","completed","failure","1","2026-09-06T10:40:13Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34028068618"
"34028034805","CI / Deploy","pull_request","fix/public-data-workflow-secrets-if","ac5f5c4b9afd93e79d3d709c50e029aaf92fadba","completed","success","1","2026-09-06T10:39:28Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34028034805"
"34027913383","CI / Deploy","pull_request","fix/public-data-workflow-secrets-if","a17d4986351461f0c2c535f895e5dd6f05069850","completed","success","1","2026-09-06T10:36:53Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34027913383"
"34027216811","Wedding public data","workflow_dispatch","fix/public-data-workflow-secrets-if","652078e7c9851a8337b8c83a7b068b4b1dc8a8d4","completed","success","1","2026-09-06T10:22:01Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34027216811"
"34026605159","CI / Deploy","push","main","5208d678123d8527918856e1e0cebf6ee006fce1","completed","failure","1","2026-09-06T10:08:52Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34026605159"
"34026604796",".github/workflows/public-data.yml","push","main","5208d678123d8527918856e1e0cebf6ee006fce1","completed","failure","1","2026-09-06T10:08:51Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34026604796"
"34025993446","CI / Deploy","pull_request","fix/vendor-category-and-login-visuals","1185de342f0f1f165c444edec50fd0e5568ac9ef","completed","success","1","2026-09-06T09:55:31Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34025993446"
"34025969215",".github/workflows/public-data.yml","push","fix/vendor-category-and-login-visuals","1185de342f0f1f165c444edec50fd0e5568ac9ef","completed","failure","1","2026-09-06T09:54:58Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34025969215"
"34025308375",".github/workflows/public-data.yml","push","feat/auth-v3.11","b9946c82983f71fad2baafc0eb55fefbc77c377b","completed","failure","1","2026-09-06T09:40:19Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34025308375"
"34023080571","CI / Deploy","push","main","f304409a39ccfee31f266770aa8dfb7fb7991dd1","completed","failure","1","2026-09-06T08:52:44Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34023080571"
"34023080084",".github/workflows/public-data.yml","push","main","f304409a39ccfee31f266770aa8dfb7fb7991dd1","completed","failure","1","2026-09-06T08:52:44Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34023080084"
"34022425396","CI / Deploy","pull_request","feat/auth-v3.11","4796d19dc54ec9d1177904567fcd1973643cf28b","completed","success","1","2026-09-06T08:38:43Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34022425396"
"34022423430",".github/workflows/public-data.yml","push","feat/auth-v3.11","4796d19dc54ec9d1177904567fcd1973643cf28b","completed","failure","1","2026-09-06T08:38:40Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34022423430"
"34022279201","CI / Deploy","pull_request","feat/auth-v3.11","ee09941b11272f9a1c33e318612d97150c410fc4","completed","success","1","2026-09-06T08:35:31Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34022279201"
"34022001934",".github/workflows/public-data.yml","push","feat/auth-v3.11","ee09941b11272f9a1c33e318612d97150c410fc4","completed","failure","1","2026-09-06T08:29:44Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/34022001934"
"33960059390","CI / Deploy","pull_request","feat/login-other-page","2d83237c8c60f07b6b973dfe3d9a9b32b0679689","completed","success","1","2026-09-05T10:13:17Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33960059390"
"33960057054",".github/workflows/public-data.yml","push","feat/login-other-page","2d83237c8c60f07b6b973dfe3d9a9b32b0679689","completed","failure","1","2026-09-05T10:13:14Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33960057054"
"33959657611","CI / Deploy","pull_request","feat/login-other-page","cafb1eeaa1081ee4a7b3ccd1b39d38489f234d13","completed","success","1","2026-09-05T10:04:14Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33959657611"
"33959654675",".github/workflows/public-data.yml","push","feat/login-other-page","cafb1eeaa1081ee4a7b3ccd1b39d38489f234d13","completed","failure","1","2026-09-05T10:04:11Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33959654675"
"33958690942","CI / Deploy","pull_request","feat/login-other-page","716d3e6f72e597c67284d821d649f4c6a6c6c62a","completed","success","1","2026-09-05T09:42:05Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33958690942"
"33958679185",".github/workflows/public-data.yml","push","feat/login-other-page","716d3e6f72e597c67284d821d649f4c6a6c6c62a","completed","failure","1","2026-09-05T09:41:49Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33958679185"
"33958086725","CI / Deploy","push","main","7651473701f31e0aae8312c67ea0d7dd8914bb51","completed","failure","1","2026-09-05T09:28:41Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33958086725"
"33958086230",".github/workflows/public-data.yml","push","main","7651473701f31e0aae8312c67ea0d7dd8914bb51","completed","failure","1","2026-09-05T09:28:41Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33958086230"
"33958044521","CI / Deploy","pull_request","docs/consolidate-policy-main","aa6801d213b38b477911bf77530b3c80af613cd4","completed","success","1","2026-09-05T09:27:45Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33958044521"
"33958035905",".github/workflows/public-data.yml","push","docs/consolidate-policy-main","aa6801d213b38b477911bf77530b3c80af613cd4","completed","failure","1","2026-09-05T09:27:33Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33958035905"
"33957866325","CI / Deploy","push","main","8cbf033f18bd3f74b2cbf584b64dba1674b40f57","completed","failure","1","2026-09-05T09:23:49Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33957866325"
"33957865765",".github/workflows/public-data.yml","push","main","8cbf033f18bd3f74b2cbf584b64dba1674b40f57","completed","failure","1","2026-09-05T09:23:49Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33957865765"
"33957858258","CI / Deploy","pull_request","claude/weddingpick-master-bootstrap-6j1c7o","49433a296e975436d8c572df09bab5a5a12d9401","completed","success","1","2026-09-05T09:23:38Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33957858258"
"33957856267",".github/workflows/public-data.yml","push","claude/weddingpick-master-bootstrap-6j1c7o","49433a296e975436d8c572df09bab5a5a12d9401","completed","failure","1","2026-09-05T09:23:35Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33957856267"
"33957691777",".github/workflows/public-data.yml","push","claude/weddingpick-master-bootstrap-6j1c7o","69079dc74e59c1e653c74145f2ca74710d661d81","completed","failure","1","2026-09-05T09:20:01Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33957691777"
"33957317153","DB Migrate (Staging)","workflow_dispatch","main","1baa5ba52cc6aa675293e3f11ebfefaa98b7089e","completed","success","1","2026-09-05T09:11:45Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33957317153"
"33957314385","CI / Deploy","push","main","1baa5ba52cc6aa675293e3f11ebfefaa98b7089e","completed","failure","1","2026-09-05T09:11:41Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33957314385"
"33957313717",".github/workflows/public-data.yml","push","main","1baa5ba52cc6aa675293e3f11ebfefaa98b7089e","completed","failure","1","2026-09-05T09:11:40Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33957313717"
"33957176385","CI / Deploy","pull_request","claude/weddingpick-master-bootstrap-6j1c7o","15515d0558cf8d4aa4bb29f6d02c02663b040efc","completed","success","1","2026-09-05T09:08:37Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33957176385"
"33956914170","DB Migrate","workflow_dispatch","main","5a4301de902c29698a784d53439d962ecb8f8527","completed","success","1","2026-09-05T09:02:55Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33956914170"
"33956693880",".github/workflows/public-data.yml","push","claude/weddingpick-master-bootstrap-6j1c7o","15515d0558cf8d4aa4bb29f6d02c02663b040efc","completed","failure","1","2026-09-05T08:58:09Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33956693880"
"33956090057",".github/workflows/public-data.yml","push","claude/weddingpick-master-bootstrap-6j1c7o","2d699be7d8dca0bda4e56430f2f706235003564e","completed","failure","1","2026-09-05T08:44:26Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33956090057"
"33955987017",".github/workflows/public-data.yml","push","claude/weddingpick-master-bootstrap-6j1c7o","bbff1e4bdc238a8a9756dbb80ad66f4203a5e902","completed","failure","1","2026-09-05T08:42:12Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33955987017"
"33955774158",".github/workflows/public-data.yml","push","claude/weddingpick-master-bootstrap-6j1c7o","03701062bfb0cc9711af21e4eb65f213cb81f04d","completed","failure","1","2026-09-05T08:37:35Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33955774158"
"33955556293",".github/workflows/public-data.yml","push","claude/weddingpick-master-bootstrap-6j1c7o","93eded34fe45e675fd2d7c48354112e30c4e3121","completed","failure","1","2026-09-05T08:32:46Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33955556293"
"33955273277",".github/workflows/public-data.yml","push","claude/weddingpick-master-bootstrap-6j1c7o","db7d17db3fac4b06b5fa53d364408acf2dcf7ac5","completed","failure","1","2026-09-05T08:26:41Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33955273277"
"33954832230",".github/workflows/public-data.yml","push","claude/weddingpick-master-bootstrap-6j1c7o","e39fdc3781fb7eac47283ac0818a811e9d817d13","completed","failure","1","2026-09-05T08:16:54Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33954832230"
"33954612063",".github/workflows/public-data.yml","push","claude/weddingpick-master-bootstrap-6j1c7o","50822905a3529fa7861e4855bf93a9a986c2d412","completed","failure","1","2026-09-05T08:12:03Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33954612063"
"33943389294","CI / Deploy","push","main","5a4301de902c29698a784d53439d962ecb8f8527","completed","success","1","2026-09-05T04:00:34Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33943389294"
"33943388619",".github/workflows/public-data.yml","push","main","5a4301de902c29698a784d53439d962ecb8f8527","completed","failure","1","2026-09-05T04:00:33Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33943388619"
"33942863326","CI / Deploy","pull_request","claude/session-a4bq31","7f94e3f3e67c0ae6aeae4d0aba1bf7eb489befdb","completed","success","1","2026-09-05T03:48:23Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33942863326"
"33942847571",".github/workflows/public-data.yml","push","claude/session-a4bq31","7f94e3f3e67c0ae6aeae4d0aba1bf7eb489befdb","completed","failure","1","2026-09-05T03:48:03Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33942847571"
"33942736762",".github/workflows/public-data.yml","push","claude/session-a4bq31","0efe72681554f3852777e8bcb5e5e89b00e9d1c9","completed","failure","1","2026-09-05T03:45:31Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33942736762"
"33929807697","CI / Deploy","push","main","3717eac8cb195f7874e33afb785992aba530f23d","completed","success","1","2026-09-04T23:31:19Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33929807697"
"33929807052",".github/workflows/public-data.yml","push","main","3717eac8cb195f7874e33afb785992aba530f23d","completed","failure","1","2026-09-04T23:31:18Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33929807052"
"33929054793","CI / Deploy","pull_request","hybrid/wedding-followups","6baad508600583aaa304ac7631f1e0efeebeeeb4","completed","success","1","2026-09-04T23:19:23Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33929054793"
"33929018772",".github/workflows/public-data.yml","push","hybrid/wedding-followups","6baad508600583aaa304ac7631f1e0efeebeeeb4","completed","failure","1","2026-09-04T23:18:49Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33929018772"
"33909115595","CI / Deploy","push","main","a3cf66c6049b112f22b5920d2961ea549d809e7c","completed","success","1","2026-09-04T19:03:05Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33909115595"
"33909114600",".github/workflows/public-data.yml","push","main","a3cf66c6049b112f22b5920d2961ea549d809e7c","completed","failure","1","2026-09-04T19:03:04Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33909114600"
"33907070415","CI / Deploy","pull_request","hybrid/qa-pick","5123f258013920b186596ba42155ffc6a64f60ed","completed","success","1","2026-09-04T18:39:27Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33907070415"
"33907066217",".github/workflows/public-data.yml","push","hybrid/qa-pick","5123f258013920b186596ba42155ffc6a64f60ed","completed","failure","1","2026-09-04T18:39:23Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33907066217"
"33905473872",".github/workflows/public-data.yml","push","hybrid/qa-home-entry-shared","6f4a92ed84f28c6f6ceff87448c085508314d83c","completed","failure","1","2026-09-04T18:21:44Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33905473872"
"33905275525","CI / Deploy","push","main","185c70cc1e4979bd7e6b71e5867288c43f09378f","completed","success","1","2026-09-04T18:19:31Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33905275525"
"33905274095",".github/workflows/public-data.yml","push","main","185c70cc1e4979bd7e6b71e5867288c43f09378f","completed","failure","1","2026-09-04T18:19:30Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33905274095"
"33904863419","CI / Deploy","push","main","6feb7a1cf032fc33790d4622de85970f1a2d6878","completed","success","1","2026-09-04T18:14:56Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33904863419"
"33904862452",".github/workflows/public-data.yml","push","main","6feb7a1cf032fc33790d4622de85970f1a2d6878","completed","failure","1","2026-09-04T18:14:55Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33904862452"
"33903553378","CI / Deploy","push","main","ebdb6092c9222fe4c03b1f984fbcf5fb57d77bc8","completed","success","1","2026-09-04T18:00:20Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33903553378"
"33903551960",".github/workflows/public-data.yml","push","main","ebdb6092c9222fe4c03b1f984fbcf5fb57d77bc8","completed","failure","1","2026-09-04T18:00:19Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33903551960"
"33903000947","CI / Deploy","pull_request","hybrid/guest-removal","3990446d3620436766c6547edbe482633c0e5b35","completed","success","1","2026-09-04T17:53:54Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33903000947"
"33902965168",".github/workflows/public-data.yml","push","hybrid/guest-removal","3990446d3620436766c6547edbe482633c0e5b35","completed","failure","1","2026-09-04T17:53:29Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33902965168"
"33902580998","CI / Deploy","pull_request","docs/hybrid-web-qa-checklist","dab045be30059666ba071b4b501351533b9dec5e","completed","success","1","2026-09-04T17:49:08Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33902580998"
"33902575808",".github/workflows/public-data.yml","push","docs/hybrid-web-qa-checklist","dab045be30059666ba071b4b501351533b9dec5e","completed","failure","1","2026-09-04T17:49:04Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33902575808"
"33902330973","CI / Deploy","push","main","85fe9e31b25682b61c0c3368ee36bb3e021d4069","completed","success","1","2026-09-04T17:46:16Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33902330973"
"33902329662",".github/workflows/public-data.yml","push","main","85fe9e31b25682b61c0c3368ee36bb3e021d4069","completed","failure","1","2026-09-04T17:46:15Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33902329662"
"33901201005","CI / Deploy","push","main","9bb34bdf027ad3d5824843fd3a5ed6963e20d9a8","completed","success","1","2026-09-04T17:33:20Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33901201005"
"33901199648",".github/workflows/public-data.yml","push","main","9bb34bdf027ad3d5824843fd3a5ed6963e20d9a8","completed","failure","1","2026-09-04T17:33:19Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33901199648"
"33900171743","CI / Deploy","pull_request","hybrid/qa-my-events","8e0ea0bae5601041c3e98b4f964667268f34ec3c","completed","success","1","2026-09-04T17:21:52Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33900171743"
"33900155459","CI / Deploy","pull_request","hybrid/qa-search-vendor","1e52bef63cd40759508d8edf296d578e54b4b94e","completed","success","1","2026-09-04T17:21:41Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33900155459"
"33900151508",".github/workflows/public-data.yml","push","hybrid/qa-search-vendor","1e52bef63cd40759508d8edf296d578e54b4b94e","completed","failure","1","2026-09-04T17:21:38Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33900151508"
"33900103466",".github/workflows/public-data.yml","push","hybrid/qa-my-events","8e0ea0bae5601041c3e98b4f964667268f34ec3c","completed","failure","1","2026-09-04T17:21:06Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33900103466"
"33899888278","CI / Deploy","push","main","c09959a52e5d31f1ec9ddded6e6d3adf8ce23a56","completed","success","1","2026-09-04T17:18:44Z","https://github.com/jsexy0210-ship-it/WeddingPickl/actions/runs/33899888278"
